DATE,TITLE,SUMMARY
2015-09-30 15:00:00,Ep. 3 - Cruz in the Crosshairs,Ben discusses the shameful new animating principle of the Republican Party: Ted Cruz must be stopped even if Planned Parenthood isn’t.
2015-09-22 15:00:00,Ep. 2 - Shout Your Abortion,Democrats block legislation to defund Planned Parenthood coming to the floor of the Senate. Ben discusses Elizabeth Warren’s speech in favor of late-term abortion and the Shout Your Abortion movement.
2015-09-21 07:00:00,Ep. 1 - The Obama Administration Excuses Child-Rape in Afghanistan as 'Their Culture',Ben discusses the shameful epidemic of pederasty on US military bases in Afghanistan and the media's predictable over-reaction to the faux-controversy that is Ben Carson saying adherence to Islam would disqualify a candidate from the presidency.
2015-10-29 15:00:00,Ep. 17 - Debate Postmortem,Ben grades the horrendous CNBC debate hosts - and the debate itself.
2015-10-28 15:00:00,Ep. 16 - Debate Preview and Obama's War on Police,Ben tells us what to expect from tonight’s GOP debate.
2015-10-27 15:00:00,Ep. 15 - Paul Ryan and the Future of Congress,Ben discusses the Ryan ascendency in the House.
2015-10-26 15:00:00,Ep. 14 - Don't Kill Baby Hitler,"Ben discusses Benghazi, Ben Carson, and why it’s wrong to go back in time and kill baby Hitler - but loads of fun to kill him as an adult!"
2015-10-22 15:00:00,Ep. 13 - The Benghazi Hearing,Ben discusses Hillary Clinton’s testimony on the Benghazi scandal.
2015-10-21 15:00:00,Ep. 12 - Selena Gomez Would Have Been Slutty Ten Years Ago,"Ben discusses changing cultural mores, as well as the demands of Paul Ryan in the contest for Speaker of the House."
2015-10-20 15:00:00,Ep. 11 - What If Luke Skywalker is Evil?,"Ben looks at the new trailer for JJ Abrams’s upcoming film, Star Wars: The Force Awakens."
2015-10-19 15:00:00,Ep. 10 - The Left Destroys Comic Books and Also Everything,Ben discusses the left’s war on everything.
2015-10-14 15:00:00,Ep. 9 - Grading the Democrats,Ben discusses the first DNC debate and grades the candidates.
2015-10-13 15:00:00,Ep. 8 - David Brooks Hates Conservatives,Ben discusses the conservatism of the conservative who encouraged Barack Obama to run for the White House because of the crease of his trousers.
2015-10-12 15:00:00,"Ep. 7 - Guns, Jews and Dr. Ben Carson",Ben discusses the insane reactions in the media to Ben Carson’s defense of gun rights.
2015-10-08 15:00:00,"Ep. 6 - McCarthy Out, Republicans Ready to Surrender?",Ben discusses the chaos surrounding the selection of the next Speaker of the House and the virtues of slut shaming.
2015-10-07 15:00:00,Ep. 5 - Rubios PC Problem,Ben talks about the ascendency of the anti-PC candidates in the 2016 primary.
2015-10-01 15:00:00,Ep. 4 - Russia in Syria,Politically correct parents are now celebrating brutal and life-destroying child abuse. Our society and despicable media are celebrating with them.
2015-11-30 16:00:00,Ep. 32 - Obama Says The Dumbest Thing He's Ever Said. Again.,"Obama heads to Paris for his Climate Change Summit, where he proceeds to say unbelievably stupid things; the left blames pro-lifers for the Planned Parenthood shooting; plus, the latest installment of Things I Hate."
