DATE,TITLE,SUMMARY
2015-01-14 08:25:10,Actor John D. Barrymore Dies at 72,"Actor John D. Barrymore, the father of Drew Barrymore, died Monday, the actress said. He was 72."
2015-01-14 07:53:25,Swing Era Bandleader Artie Shaw Dies at 94,"Artie Shaw (search), the clarinetist and bandleader whose recording of &quot;Begin the Beguine&quot; epitomized the Big Band era, died Thursday at his home."
2015-01-14 07:47:31,'Law & Order' Star Jerry Orbach Dies,69-year-old actor died of prostate cancer.
2015-01-14 07:47:02,Powerball Winner's Wife Wishes He'd Torn Up Ticket,"The world&apos;s first glimpse of Jack Whittaker (search), winner of the richest undivided lottery jackpot in U."
2015-01-14 07:43:33,Ashlee Simpson Has 'SNL' Gaffe,Singer Ashlee Simpson&apos;s (search) &quot;extra help&quot; may have been exposed when a &quot;Saturday Night Live&quot; audience heard her voice — singing the wrong song — while she held a microphone at her waist.
2015-01-14 07:40:33,Ingmar Bergman Reveals Secret Daughter,"In a book to be published Monday, iconoclastic filmmaker Ingmar Bergman reveals that he fathered a daughter outside of one of his five marriages, a secret he had kept for 45 years."
2015-01-14 07:39:11,Janet Leigh Dies at 77,"Actress whose shocking murder in the classic Alfred Hitchcock thriller &quot;Psycho&quot; was credited with making generations of film fans think twice about stepping into a motel room shower, has died."
2015-01-14 07:38:18,Actor Christopher Reeve Dead at 52,"Actor Christopher Reeve, famous for his role in the &apos;Superman&apos; movies, died Sunday at age 52."
2015-01-14 07:27:52,'Showgirls' Bares All in Self-Mocking DVD,"Since it imploded critically and commercially in 1995, &quot;Showgirls&quot; has gained such a fringe following of movie masochists that distributor MGM is releasing a &quot;V.I.P. Edition.&quot;"
2015-01-14 07:15:14,Tim McGraw Pauses for Reflection,The din of guitars and drums echo from a sound check while stagehands mill around and a helicopter whips the tree tops.
2015-01-14 07:13:37,'Lost' Episode of 'Honeymooners' Found,A new &quot;lost&quot; episode of the classic 1950s TV comedy &quot;The Honeymooners&quot; has been uncovered in the Peabody Awards archive at the University of Georgia.
2015-05-21 16:12:50,Zorro Unmasked: Antonio Banderas Hits Broadway,Antonio Banderas has some big shoes to fill in his Broadway debut playing a character based on Federico Fellinni in Nine.
2015-01-14 08:28:08,TV Viewers Return to 'Dallas' for Reunion,Dallas reunion will stir amusing memories and remind viewers how much time has passed since 1991.
2015-01-14 08:27:07,The Hardship of Being a Sequestered Juror,"This is a partial transcript from &quot;On the Record,&quot; November 4, 2004, that has been edited for clarity."
2015-01-14 08:26:17,Dan Rather to Step Down as CBS Anchor,"Rather, 73, said he will continue to work for CBS, as a correspondent for both editions of &apos;60 Minutes.&apos;"
2015-01-14 08:23:42,Radio Host Calls Rice an 'Aunt Jemima',A radio talk show host drew criticism Thursday after calling Condoleezza Rice (search) an &quot;Aunt Jemima&quot; and saying she isn&apos;t competent to be secretary of state.
2015-01-14 07:53:58,Yushchenko Poisoning Sparks Criminal Probe,"Ukrainian presidential candidate Viktor Yushchenko left a Vienna clinic on Sunday after being diagnosed with dioxin poisoning, saying he was just &apos;happy to be alive.&apos;"
2015-01-14 07:53:03,Interfaith Couples Celebrate 'Chrismukkah',"A remote barn in Livingston, Mont."
2015-01-14 07:46:34,Linklater Classmates Sue Over 'Dazed and Confused',"The men — Bobby Wooderson, Andy Slater and Richard &quot;Pink&quot; Floyd — say Linklater did not get their permission before creating three characters in the 1993 cult classic sharing their surnames and likenesses."
2015-01-14 07:45:28,Workers Strike at Seven Atlantic City Casinos,"About 10,000 casino hotel workers from more than half the city&apos;s 12 casinos went on strike Friday, even though negotiators had reached a tentative agreement with three of the casinos."
2015-01-14 07:42:05,Bin Laden Claims Responsibility for 9/11,Usama bin Laden made his first televised appearance in more than a year in which he admitted for the first time ordering the Sept. 11 attacks and he accused President Bush of &apos;misleading&apos; the American people.
2015-01-14 07:39:40,Rodney Dangerfield Dies at Age 82,Legendary comedian was famous for self-deprecating one-liners.
2015-01-14 07:38:49,Man Sentenced to Life for Stomping Death,"A man who stomped another man to death in what prosecutors called an anti-Semitic attack outside a St. Louis diner was sentenced to life in prison, the maximum penalty."
2015-01-14 07:33:43,Bobbitt Arrested on Domestic Violence Charges,A lawyer for John Wayne Bobbitt (search) said Friday that Bobbitt was wrongly jailed on domestic violence charges after trying to break up a fight between his wife and her teenage son.
2015-05-20 21:29:56,The Death of Yasser Arafat,The death of Yasser Arafat (search) is no loss to humanity.
2015-05-20 20:58:34,Reporter's Notebook: A Fallujah Diary,"FOX News&apos; Greg Palkot reports from Fallujah, Iraq."
2015-12-21 04:59:09,"DOJ seized phone records for Fox News numbers, reporter's parents","Newly uncovered court documents reveal the Justice Department seized records of several Fox News phone lines as part of a leak investigation -- even listing a number that, according to one source, matches the home phone number of a reporter&apos;s parents."
