DATE,TITLE,SUMMARY
2016-04-09 01:12:52,Bill Clinton: 'I almost want to apologize' for sparring with protesters,"Bill Clinton, while campaigning for his wife's presidential bid Friday, addressed a fiery exchange with Black Lives Matter protesters earlier in the week, saying it bothers him when protesters drown him out but added that he ""almost"" wanted to apologize for his response."
2016-04-08 10:59:50,"The $900 million village with LEDs, Spas, and no cars",Cape Town in South Africa will soon be home to a luxury eco-friendly village with no cars and sustainable technologies.
2016-04-06 19:27:28,Kerry Washington doesn't recognize herself on AdWeek's cover,"Kerry Washington is calling attention to the scandalous retouching job she says AdWeek did for its latest cover, which features the ""Scandal"" star."
2016-04-06 18:57:27,"Grassley to Chief Justice Roberts: 'Physician, heal thyself'","Chief Justice John Roberts -- nominated by President George W. Bush in 2005 -- is the jurist Republicans love to hate, most notably due to his decisive vote to uphold Obamacare."
2016-04-06 16:18:35,GOP congressman: Voter ID law will help Republican presidential candidate,A Wisconsin Republican congressman confirmed Democratic critics' claims Tuesday when he pointed to the state's new voter ID laws as a reason the Republican candidate will be competitive there in the general election.
2016-04-06 13:54:16,"Opinion: Northern Ireland abortion conviction due to draconian, archaic law","Opinion: A 21-year-old woman has been convicted in Northern Ireland for using abortion pills to end a pregnancy, in a case which raises questions about the law."
2016-04-06 13:47:10,World's first dengue fever vaccine launched in the Philippines,The first ever dengue fever vaccine has been given to high-risk children in the Philippines.
2016-04-06 13:32:11,Amy Schumer to Glamour: I'm not plus-size,"Amy Schumer has absolutely nothing against plus-size women, which is good, as she keeps getting classified as one."
2016-04-06 13:29:45,"Disney, SeaWorld employees arrested in sex sting","Two theme park employees were among 18 men charged in a sex sting dubbed ""Operation April's Fools,"" Polk County, Florida, Sheriff Grady Judd said Tuesday."
2016-04-06 13:19:18,Conservative radio hosts' influence seen in Trump's Wisconsin loss,"One of the strong forces Donald Trump faced in Wisconsin's Republican primary, a contest he lost to Sen. Ted Cruz on Tuesday, was a group of conservative talk radio show hosts who roundly criticized him."
2016-04-06 11:59:41,NCAA championship: UConn wins unprecedented 4th consecutive title,"No. 1 UConn has won an unprecedented fourth consecutive women's national championship and 11th overall in program history, defeating No. 4 Syracuse 82-51."
2016-04-06 10:54:57,Mississippi passes religious freedom bill that LGBT groups call discriminatory,"Mississippi Gov. Phil Bryant signs the state's religious freedom bill, legislation that gay rights groups and state businesses have called discriminatory."
2016-04-06 10:19:54,Nigeria plans to send an astronaut to space by 2030,"Nigeria has announced plans to send an astronaut into space by 2030, as part of its drive to develop a world-class space industry."
2016-04-06 09:45:36,Advance on ISIS: The road to Mosul,"It's been almost two years since Captain T saw his family, when ISIS took over their village. ""Sometimes I am just ten minutes away. With the help of God, I will get them free soon."""
2016-04-06 04:36:29,John Kerry: U.S. presidential race 'embarrassing',"Secretary of State John Kerry called the state of the U.S. presidential race ""embarrassing"" and says he is regularly asked about the election in meetings abroad."
2016-04-06 03:43:32,Exit polls: Wisconsin primary voters say trade leads to job loss,"Republican voters who went to the polls in Wisconsin Tuesday saw trade with other countries as a drain, but Democratic voters were equally split between those who said it created jobs and those who said it cost jobs, according to exit poll results."
2016-04-06 02:12:50,Why China may cheer a Trump presidency and dread a Clinton one,"Donald Trump may use China as a campaign trail punching bag but it's a Hillary Clinton presidency that Beijng lives in greater fear of, analysts say."
2016-04-06 02:10:10,Get ready for real show in New York,"With the Wisconsin primary results in, all eyes are now on the Empire State, writes SE Cupp."
2016-04-06 01:50:45,Australia: No refugee kids left in detention here; Critics: They're offshore,"The Australian government claims there are no children left in mainland refugee detention centers, but critics say there are still many in facilities offshore."
2016-04-06 01:42:43,Alabama: Governor's private actions are none of your business,"Alabama lawmakers' attempt to impeach ""family values"" governor over allegations of affair carries its own hypocrisy."
2016-04-06 01:36:37,Alabama legislators move to impeach governor,"Articles of impeachment will be introduced Tuesday against Alabama Gov. Robert Bentley, state Rep. Ed Henry told reporters."
2016-04-06 00:22:59,How Supreme Court stood up for democracy for minorities,"If Court had ruled in voting rights case  that districts be drawn based on eligible voters, minorities' democratic representation would have suffered."
2016-04-06 00:18:45,Flight attendant pulls emergency slide after plane lands in Houston,"A United Airlines flight attendant has been removed from flight duties after she is said to have ""purposefully"" deployed a plane's emergency slide Monday, a spokesman said."
2016-04-05 23:27:10,Wig-free portraits empower women,"The hair loss from alopecia can be isolating and emotionally painful for many women. In Christoph Soeder's portraits, these women stand proud and wig-free."
2016-04-05 22:32:55,Trump to give series of policy speeches,Donald Trump will depart from his unscripted speaking style and deliver a series of policy speeches in the coming weeks after Wisconsin's primary on Tuesday.
2016-04-05 22:24:39,First on CNN: U.S. mulls pulling troops from Sinai due to ISIS threat,"The Obama administration is considering pulling troops out of a base in Egypt's Sinai Peninsula in part due to the growing threat from ISIS and other militants, CNN has learned."
2016-04-05 19:27:44,38 North: 'Suspicious activity' noted at North Korean nuclear site,"The North Korea monitoring project 38 North says that satellite imagery shows ""suspicious activity"" at a nuclear enrichment site in North Korea."
2016-04-05 19:21:00,Hillary Clinton: Anti-abortion women can still be feminists,"Democratic presidential front-runner Hillary Clinton explained her position on abortion and feminism Tuesday, arguing that while she supports abortion rights, women who don't can ""absolutely"" be considered feminists."
2016-04-05 18:51:33,Donald Trump outlines plan to get Mexico to pay for border wall,Donald Trump announced Tuesday he would use a federal anti-terrorism surveillance law as a tool to force Mexico to pay for the border wall he has pledged to build on the U.S.'s southern border.
2016-04-05 17:35:32,"In their own words: Villanova, UNC describe the epic final seconds",Villanova and UNC describe the epic final seconds of the national championship game.
