DATE,TITLE,SUMMARY
2021-08-16 12:21:50,California wildfire threatens homes as blazes burn across West,Thousands of homes in Northern California remain threatened by the nation's largest wildfire as unstable weather creates a high danger of new blazes erupting across the West.
2021-08-16 08:15:40,Psaki 'out of the office' as Biden remains silent on Taliban takeover of Afghanistan,
2021-08-16 08:11:10,"Fred prompts tropical storm warning for Florida Panhandle; heavy rains, dangerous storm surge expected",Tropical Storm Fred is moving across the Gulf of Mexico toward the Florida Panhandle early Monday where it is expected to bring heavy rainfall and a dangerous storm surge.
2021-08-16 06:42:48,"Texas sports bar shooting: At least 3 dead, 2 wounded, authorities say","At least three people were killed and two others were wounded in a shooting spree early Sunday outside a Texas sports bar, according to authorities."
2021-08-16 06:34:22,Colorado deputies will be at schools due to 'tensions' over mask mandate,"Colorado deputies will be at Eagle County schools Monday in response to growing ""tensions in the community"" over the school district’s newly-announced coronavirus mask mandate."
2021-08-16 05:06:53,Michigan deputy dies after being shot in chase with gunman,"A deputy in Michigan died after being wounded in a chase that ended with the death of a suspected gunman, a sheriff's office said."
2021-08-16 04:28:41,"Chicago weekend violence: 5 killed across city, including 7-year-old girl; at least 47 shot","At least five people have been killed and 42 others were injured in shootings across Chicago this weekend, according to authorities. "
2021-08-16 01:34:17,"DC triple shooting leaves 1 dead, 2 wounded amid city's crime wave","A triple shooting in a Washington, D.C. neighborhood Sunday evening left one person dead, and two others injured, police said."
2021-08-16 00:44:31,Video shows lightning strike Washington monument,"Unbelievable split-second video, as Fox DC reported, caught the nation’s most familiar obelisk being struck by lightning on Saturday night."
2021-08-16 00:11:27,Florida 911 calls released after woman killed by toddler while on Zoom call: 'There's blood everywhere',911 calls released by police reveal the harrowing moments after a toddler shot her 21-year-old mother in the head during a Zoom call with her horrified colleagues.
2021-08-15 18:52:42,"Minnesota principals sign 'de-centering Whiteness' pledge, suggest unions, PTAs help White supremacy","A group of 162 principals and assistant principals at Minnesota schools has invoked the late civil rights icon and former congressman, John Lewis, to push their goal of “de-centering Whiteness” in education."
2021-08-15 18:11:11,"Atlanta woman, 27, shot dead hours after being kidnapped near her apartment, police say","A 27-year-old woman was kidnapped in front of her Southeast Atlanta residence on Friday and was found shot dead hours later, investigators said."
2021-08-15 17:57:38,San Francisco police union slams liberal prosecutor as mother 'grieves' hit-and-run victim killed by parolee,"A San Francisco police union is once again calling out the local, liberal prosecutor, as a mother continues to grieve the loss of her daughter who was plowed down in a hit-and-run on New Year’s Eve by a suspect who critics argue should have remained behind bars given his lengthy criminal record."
2021-08-15 16:00:23,"Texas party boat capsizes with 53 on board, leaving 1 dead","A double-deck party boat on a Texas lake carrying some 50 passengers, including several children, some as young at 18 months old, capsized Saturday night."
