DATE,TITLE,SUMMARY
2021-08-16 11:30:32,"Retailers begin reporting this week, but the delta variant is a big wild card",Big retailers get their time to shine as they report earnings this week. The question is whether they can maintain momentum through the rest of 2021.
2021-08-15 11:45:46,Wall Street’s best-performing analysts think investors might be overlooking these stocks,"TipRanks analyst ranking service pinpoints Wall Street's best-performing stocks, like Plug Power & Squarespace."
2021-08-14 12:26:38,Activist fund Starboard helps data center firm Cyxtera close its valuation gap via SPAC merger,"Cyxtera recently debuted on the public markets through a merger with Starboard Value Acquisition Corp., a special purpose acquisition company."
2021-08-13 21:06:58,"Chime raises $750 million, earns big jump in valuation as another fintech moves closer to IPO","Chime has raised a fresh $750 million to value the fintech company at $25 billion, a $10 billion jump in valuation from its last round less than a year ago."
2021-08-13 21:45:16,Boeing delays test flight of Starliner crew spacecraft for at least two months after valve problems,Boeing's second uncrewed flight test of its Starliner spacecraft is delayed for at least two months due to difficulties with propulsion valves.
2021-08-13 21:00:20,"Space company Momentus begins trading on the Nasdaq, with new CEO after turbulent SPAC merger","Space company Momentus debuted on the Nasdaq on Friday, completing a nearly yearlong and turbulent merger process."
2021-08-13 20:01:04,"Richard Branson dumps another huge Virgin Galactic stake, this one worth $300 million",Virgin Galactic founder Sir Richard Branson sold more of his ownership of the space tourism company this week.
2021-08-11 22:10:12,"Space company Momentus, after settling SEC charges, gets SPAC approved and will go public","Space company Momentus will later this week go public on the Nasdaq, a month after settling SEC charges that it misled investors."
2021-08-11 15:00:08,Rocket Lab and space factories start-up Varda sign deal for three spacecraft,Rocket Lab will provide Varda Space Industries three Photon spacecraft to support the start-up's first in-space manufacturing missions.
2021-08-10 17:57:08,"Elon Musk offers for SpaceX to make NASA spacesuits, after watchdog says program to cost $1 billion",Elon Musk offered SpaceX's services to help NASA make its next-generation spacesuits.
2021-08-10 16:39:22,Citigroup is mandating employees be vaccinated before returning to its corporate offices,"Citigroup will require employees to be vaccinated before they return to corporate offices, according to a LinkedIn post by human resources head Sara Wechter."
2021-08-10 15:55:20,Venmo is letting its credit cardholders convert cash-back to crypto for free,Venmo launched a credit card feature that lets users convert their cash-back to crypto for free.
2021-08-09 15:49:00,"SpaceX is buying satellite data start-up Swarm, in a rare acquisition by Elon Musk's space company","Swarm will become ""a direct wholly-owned subsidiary of SpaceX upon consummation of the Proposed Transaction,"" the start-up wrote in a FCC filing Aug. 6."
