DATE,TITLE,SUMMARY
2021-10-08 08:31:41,The debt drama that masked a brutal power struggle: Schumer vs. McConnell,"The GOP leader ""knows exactly what he’s doing,"" one lieutenant said. And the Democratic leader won't give in. That's life in a 50-50 Senate."
2021-10-07 23:55:27,3 minutes (and counting) on the debt ceiling drama,
2021-10-07 22:03:53,Frustrated voting-rights advocates claw for opening on Senate filibuster,But the Senate's short-term debt-limit deal signals enduring support for the 60-vote threshold among a majority of senators.
2021-10-07 19:51:30,Jan. 6 committee subpoenas 'Stop the Steal' rally organizer,Ali Alexander said in a since-deleted video that he worked with three House Republicans to pressure lawmakers to overturn Trump's election loss.
2021-10-07 18:24:35,GOP senators target Pentagon nominee over 'offensive' tweets,"Brenda Sue Fulton, tapped for a top personnel post, apologized for labeling the GOP as ""racist."""
2021-10-07 17:58:18,Big Tobacco comes out swinging against Biden’s Build Back Better bill,"Democrats want to pay for Biden’s agenda with a tax on cigarettes. Now, trade associations supported by tobacco giants are pushing back."
2021-10-07 17:11:31,Trump tells 4 former aides to defy Jan. 6 committee's subpoena,The House panel probing the Capitol attack had demanded documents and testimony from the former president's former aides by Thursday.
2021-10-07 16:54:32,Maxine Waters ready to battle over potential cuts to housing aid,"Waters, who proposed the funding as chair of the House Financial Services Committee, said in an interview that ""I'm going to fight as hard as I can to keep as much housing as I can in the reconciliation bill."""
2021-10-07 14:49:44,Prosecutors charge Jan. 6 rioter with stealing laptop from Pelosi's office,The formal charge suggests prosecutors now believe they can prove the theft beyond a reasonable doubt.
2021-10-07 14:25:51,Senate advances short-term debt limit hike after GOP scramble,"The two-month patch overcame a Senate GOP filibuster, 61-38, then passed with all Democratic votes."
2021-10-07 12:48:09,Senate Judiciary probe of Trump's 2020 machinations zeroes in on Pennsylvania House Republican,The new report indicates Rep. Scott Perry took a direct role in attempting to help Trump install loyalists in the Justice Department.
2021-10-07 11:17:13,‘The intelligence was there’: Law enforcement warnings abounded in the runup to Jan. 6,Newly available documents mirror a flood of public red flags about the gathering danger posed by the fringes of the Trump movement.
2021-10-07 08:30:27,Rand Paul bedevils fellow Republicans again with Israel aid holdup,His objections to $1 billion for the Iron Dome missile defense system stem not from his anti-interventionist streak but from his long-standing fiscal conservatism.
2021-10-07 08:30:09,The foul-mouthed farmer sticking his neck out for Democrats’ agenda,"Sen. Jon Tester has stepped forward — in quotable, often profane style — as an unlikely backer of President Joe Biden in a deep-red state."
2021-10-06 18:05:49,"'We will not default': Manchin encourages Senate leaders to work together,  maintains $1.5T top line",
2021-10-06 15:42:37,"Dems take GOP’s short-term debt fix offer, kicking deadline to December","Senate Minority Leader Mitch McConnell offered a temporary patch to the nation’s borrowing limit, which the president’s party is accepting without taking his other terms."
2021-10-06 14:25:43,Former Trump DOJ No. 2 sits for interview with Jan. 6 committee,Richard Donoghue’s tenure has drawn scrutiny from congressional investigators as they explore the former president’s attempts to pressure the department to interfere in the 2020 election.
2021-10-06 08:30:54,GOP peels its centrists away from Biden's bipartisan infrastructure plan,House Republican leaders are successfully messaging the muddled timing of the president's party to strip possible support from the bipartisan Senate-passed bill.
2021-10-05 21:42:36,"At Facebook whistleblower hearing, Senators kept calling out Mark Zuckerberg",
2021-10-05 20:56:29,GOP’s debt limit challenge: Don't be 'a complete a--hole',Republicans are divided on just how tough to make the reconciliation off-ramp if Democrats deploy the special budget process to lift the debt ceiling.
2021-10-05 19:11:51,Cantwell questions whether Facebook committed 'advertising fraud',
2021-10-05 18:03:47,Whistleblower: 'Facebook has not earned our trust',
2021-10-05 17:55:25,Blumenthal: Facebook 'valued their profit more than the pain that they caused to children and their families',
2021-10-05 17:22:47,Whistleblower calls for changes to Section 230,
2021-10-05 16:02:40,"Facebook's struggle to recruit and retain employees prevents oversight, whistleblower says",
2021-10-05 10:52:51,Letter from POGO on Inspectors’ General Reform,Letter from 21 groups urging Congress to advance slate of bills to strengthen federal Inspectors General
2021-10-05 08:30:40,‘Her calculation is off’: Sinema dares the left to take her out,The Arizona senator is betting that she understands her state better than the activists harassing her in bathrooms and trying to take her out.
2021-10-04 23:28:07,Democrats start bargaining in bid to save party-line megabill,"Without an agreement between progressives, the White House and Sens. Joe Manchin and Kyrsten Sinema, the party's entire domestic agenda is in limbo."
2021-10-04 19:56:45,Schumer forces debt limit vote to squeeze Republican resistance,The Senate Majority Leader announced a third vote within two weeks intended to pressure Republicans to help raise the debt ceiling.
2021-10-04 14:23:01,McConnell reactivates his connection to Biden — with a sharp debt warning,"The two leaders have long bragged about their close working relationship. Now, at perhaps the most critical time, they're not even trying to negotiate."
2021-10-08 17:18:13,Sanders blames centrist opposition on drug industry donations,The progressive senator held a second press conference this week and criticized moderates who are holding up Democrats’ broad social spending bill.
2021-10-08 16:56:48,"Meadows, Patel 'engaging with' Jan. 6 committee as Bannon faces possible contempt referral","Former President Donald Trump had already instructed aides not to respond to the select committee on the Capitol attack, citing executive privilege."
2021-12-29 15:26:09,"‘He’s a press guy, I’m not’: How Harry Reid shaped Chuck Schumer","Schumer called Reid “my leader, my mentor, one of my dearest friends,” after the former Senate majority leader’s death Tuesday."
2021-12-29 01:22:26,"Harry Reid, former Senate leader, dead at 82",The hard-nosed Nevada Democrat employed his blunt manner in leading Senate Democrats.
2021-12-26 16:56:22,Maryland senator sees possible comeback for Build Back Better,"“There is unanimity in our caucus that we want to get a bill to the president,” Ben Cardin said."
2021-12-26 15:56:43,Michigan lawmakers look to a less-toxic future in Congress,Debbie Dingell and Fred Upton both cited Bob Dole as a positive Washington role model.
2021-12-24 12:00:02,Say it ain't Joe: Manchin's not the only big hurdle left for Biden's megabill,"The Senate parliamentarian, a little-known nonpartisan rules referee, still has the power to ax big portions of the $1.7 trillion social spending plan."
2021-12-23 16:30:10,DCCC launching partnership to boost campaign staff diversity,"House Democrats' campaign arm is partnering with Blue Leadership Collaborative to recruit and retain people of color, women and people who identify as queer as senior staff."
2021-12-23 09:30:31,Senate GOP feels another Trump effect: The rise of celeb candidates,House experience isn't necessarily the best way to get traction across the Capitol anymore — as Herschel Walker and Mehmet Oz are proving.
2021-12-22 17:31:57,McConnell hopes that Thune doesn't retire from Senate,
2021-12-22 09:30:19,Dan Crenshaw to his fellow conservatives: Come ‘correct’,The combat veteran often voted with Donald Trump but doesn't act Trumpishly. And he'll slam other Republicans when he feels he must.
2021-12-22 03:56:19,Schumer vows a floor vote on Biden's $1.7T megabill next month,"Sen. Joe Manchin (D-W.Va.) joined the virtual caucus call and addressed colleagues at the beginning, days after nixing the House-passed version of the bill."
2021-12-20 23:54:23,Reeling liberals ready to ditch Manchin as rest of Dems hope for a deal,The left's House leader is prepared to cut the centrist out of social safety net talks. Others in the party are prepared for concessions.
2021-12-20 19:07:59,Manchin: 'They can just beat the living crap out of people and think they’ll be submissive',
2021-12-20 17:08:26,"Manchin to Dems: Redo the whole thing, maybe I'll vote for it",The West Virginia senator wants a new bill that goes through Senate committees and focuses on rolling back the 2017 Trump tax cuts.
2021-12-20 16:49:24,"Murphy, a leader of House Dem centrists, won't seek reelection","In an interview with POLITICO about her departure, the Florida Democrat didn’t rule out a future run for a different public role."
2021-12-20 16:03:30,Ocasio-Cortez places blame for BBB fail on Democratic leadership,
2021-12-20 00:56:15,How 14 policies could survive — or die — after Manchin’s ‘no’,"Despite his clear opposition to enacting President Joe Biden’s $1.7T social spending package, the West Virginia senator actually likes a slew of individual policies in the plan, giving Democrats hope for turning some of those ideas into law."
2021-12-20 00:00:39,Dems trip over their own sky-high expectations,Joe Manchin's rejection of the party's social spending bill is just the latest episode in a series of lofty goals it's failed to deliver on.
2021-12-19 18:51:46,'Let him vote no in front of the whole world': Sanders wants to force Manchin to vote no on BBB,
2021-12-19 18:40:55,Manchin says no to Biden's $1.7 trillion social spending bill,
2021-12-19 16:55:42,Kinzinger on McCarthy: ‘I don’t think history books are going to be kind to him’,The Illinois Republican contrasted Kevin McCarthy with Mitch McConnell.
2021-12-19 15:44:47,Former Sen. Johnny Isakson dies at 76,The Georgia Republican was a millionaire businessman who was known as a consensus builder.
