DATE,TITLE,SUMMARY
2021-08-16 11:47:30,"Shooting outside San Antonio sports bar kills 3, wounds 2",Police say a man fatally shot three people and wounded two others outside of a San Antonio sports bar following an argument
2021-08-16 04:00:28,Today in History,Today in History
2021-08-16 02:02:15,"Deputy critically wounded, gunman killed in Michigan chase",A Michigan sheriff's office says a chase has ended with a suspected gunman dead
2021-08-16 00:35:02,The Latest: US aims to secure Kabul airport for departures,U.S. officials say they are taking steps to secure Kabul&rsquo;s international airport to enable the safe departure of thousands of U.S. and allied personnel from Afghanistan by way of civilian and military flights
2021-08-15 19:29:20,Rural population losses add to farm and ranch labor shortage,Rural America lost more population in the latest census
2021-08-15 18:29:46,"Lobster boat tracking coming to protect whales, fishery",America&rsquo;s lobster fishing businesses could be subjected to electronic tracking requirements to try to protect vulnerable right whales and get a better idea of the population of the valuable crustaceans
2021-08-16 00:23:30,Husband of woman killed in Texas Walmart mass shooting dies,"He drew worldwide sympathy, support after his wife was killed in a mass shooting"
2021-08-15 17:12:09,Average US price of gas rises 3 cents per gallon to $3.25,"The average U.S. price of regular-grade gasoline jumped 3 cents over the past three weeks, to $3.25 per gallon"
2021-08-15 17:11:00,2 dead as severe flooding threat persists in southwestern US,"Monsoon-type rains have caused severe flooding in Texas, New Mexico and Arizona."
2021-08-15 13:17:10,Fred becomes tropical storm again as it nears US Gulf Coast,Fred becomes tropical storm again as it nears US Gulf Coast
2021-08-15 04:04:15,Today in History,Today in History
2021-08-15 02:28:33,Virus claims more young victims as deaths climb yet again,"As coronavirus infections rise among young Americans, so too have deaths in a population once thought to be largely shielded from the worst of the pandemic"
2021-08-15 02:21:00,'Unprecedented' flooding in El Paso leaves woman dead,A storm system that stalled for days over West Texas led to what a National Weather Service meteorologist calls an &ldquo;unprecedented&rdquo; amount of rain in the El Paso area that left a woman dead
2021-08-15 02:09:00,Bus crashes on NY Thruway; no immediate word on injuries,A bus crashed on the New York State Thruway with 57 people aboard.
2021-08-14 21:46:12,Officials say a bus has crashed on the New York State Thruway and more than 50 people were taken to hospitals,Officials say a bus has crashed on the New York State Thruway and more than 50 people were taken to hospitals
2021-08-14 20:07:45,"Heat, smoke expected to linger in Pacific Northwest","Temperatures are expected to reach up to 94 degrees Fahrenheit on Saturday in Portland, Oregon, as an excessive heat warning is set to expire in the evening"
2021-08-14 18:50:45,"6.9 earthquake strikes off Alaska, no tsunami warning issued","Despite the size of the quake, no tsunami warnings were issued."
2021-08-14 14:32:26,"Museum renovation, book re-release honor late author Haley",The life and legacy of late author and former Tennessee resident Alex Haley is being honored 100 years after he was born
2021-08-14 14:29:17,"Oystermen overcome pollution, pandemic to thrive in LI Sound",Gov. Ned Lamont calls Connecticut's shoreline the Napa Valley of Oysters
