DATE,TITLE,SUMMARY
2021-08-16 11:22:29,Chaotic scenes at Kabul airport as Afghans and foreign nationals flee Taliban,Thousands of Afghans have amassed on the tarmac at Kabul's international airport in the hours after the Taliban captured the capital.
2021-08-16 03:52:28,Taliban seize presidential palace in Kabul as Western diplomats flee,"Britain, Germany and Canada also rushed troops into Kabul to evacuate their embassies."
2021-08-14 00:21:45,Gerrymandering could limit minority voters' power even though Census shows population gains,"Redistricting is taking place without previous federal protections, and voters of color could lose out even as Census data shows the U.S. is now more diverse."
2021-08-13 21:19:30,New York Assembly will suspend Andrew Cuomo impeachment investigation after governor resigns,The New York state Assembly will suspend its impeachment investigation of Gov. Andrew Cuomo after his resignation takes effect Aug. 25.
2021-08-13 22:14:02,U.S. troops begin arriving in Kabul to evacuate embassy staff as Taliban seize major cities,U.S. Marines began arriving in Kabul on Friday to help evacuate embassy staff as the Taliban offensive continued its sweep through Afghanistan.
2021-08-13 20:04:26,Lockdown ends at D.C. military base after suspect is detained,A spokeswoman for the D.C. police told CNBC that the department received a phone call regarding gunshots being heard at a location east of the base.
2021-08-14 00:25:52,Federal judge denies landlords' request to block CDC national eviction ban,A U.S. judge on Friday rejected a request by landlord groups to block the Centers for Disease Control and Prevention's new eviction moratorium.
2021-08-14 00:31:08,"Rand Paul's wife bought shares in Covid treatment maker Gilead in early days of virus, the couple's only individual stock purchase in years",GOP Sen. Rand Paul and his wife had not bought individual stock in at least 10 years before she purchased shares of Covid treatment maker Gilead in early 2020.
2021-08-13 12:33:17,"U.S. deploying 3,000 troops to help evacuate Kabul embassy staff as Taliban advance","The U.S. Embassy warned its ability to assist Americans is ""extremely limited even within Kabul"" due to deteriorating security and reduced staffing."
2021-08-12 19:58:15,Kathy Hochul set to host fundraiser next week as she prepares to take over for Cuomo,"Kathy Hochul, who will soon replace Andrew Cuomo as New York governor, is set to hold her first fundraising event for the 2022 campaign."
2021-08-12 15:16:46,Microsoft challenges NSA cloud contract reportedly awarded to Amazon,Amazon previously protested a high-profile Pentagon cloud contract that was awarded to Microsoft.
2021-08-12 17:55:04,Kathy Hochul says she'll run for New York governor next year after finishing Cuomo's term,"New York Lt. Gov. Kathy Hochul said she plans to run for governor in the state's 2022 race after she finishes the term of Gov. Andrew Cuomo, who is resigning."
2021-08-11 16:15:50,Senate passes infrastructure bill and budget framework — here's what happens next,The House likely will not pass the bipartisan infrastructure bill or Democrats' spending plan for months.
2021-08-11 20:39:09,"Kathy Hochul vows big change from 'toxic' Cuomo administration, will fire 'unethical' staffers","New York Gov. Andrew Cuomo stunned the state with his resignation. Kathy Hochul, his lieutenant governor, will succeed him."
2021-08-11 20:59:31,Meet the lobbyists who are already working to influence incoming NY governor Kathy Hochul,"Kathy Hochul won't take over as New York's governor for about two weeks, but several lobbyists already have a leg up in the race to influence her."
2021-08-12 09:18:18,"Afghanistan’s war will spread beyond its borders as Taliban advances, senior negotiator warns",Officials have warned of catastrophic violence in Afghanistan as the deadline approaches for all U.S. troops to withdraw by the end of August.
2021-08-11 17:53:14,Biden's personal touch and GOP retirements: How the bipartisan infrastructure bill beat the odds,President Joe Biden's decades of experience in the Senate and his faith in compromise were rewarded when the infrastructure bill passed the Senate.
2021-08-11 17:10:16,'People are not bargaining chips' – U.S. blasts China over sentencing of Canadian man in case linked to Huawei,"Secretary of State Antony Blinken slammed the proceedings against Michael Spavor and Michael Kovrig, a former Canadian diplomat charged with espionage."
2021-08-11 14:09:19,White House calls on OPEC to boost oil production as gasoline prices rise,The White House is calling on OPEC+ to take action as surging gas prices prompt fears that rising inflation will derail the economic recovery.
2021-08-10 19:42:11,"New York Gov. Andrew Cuomo resigns over sexual harassment scandal, will leave office in 2  weeks",New York Gov. Andrew Cuomo resigned a week after an investigation concluded he sexually harassed 11 women. Lt. Gov. Kathy Hochul will become governor.
2021-08-10 22:15:30,Here's what's next for the $1 trillion bipartisan infrastructure bill,"The $1 trillion bipartisan infrastructure bill the Senate passed goes to the House, where it faces new hurdles, including progressive Democrats."
2021-08-10 20:52:21,"Kathy Hochul to become New York's first female governor, replacing Andrew Cuomo after his resignation",Lt. Gov. Kathy Hochul will become New York's first female governor after Gov. Andrew Cuomo abruptly announced his resignation amid a sexual harassment scandal.
2021-08-10 22:16:32,"Senate passes $1 trillion bipartisan infrastructure bill, sending key part of Biden's economic agenda to the House",Senate passage of the infrastructure bill is a major step for Democrats as they try to push through a sprawling economic agenda.
2021-08-11 00:25:02,"Biden says Afghans must 'fight for themselves' as Taliban advances, does not regret U.S. withdrawal","President Joe Biden called on Afghans to ""fight for their nation"" as the Taliban makes rapid advances on the battlefield, seizing provincial capitals."
2021-08-10 20:52:49,Elizabeth Warren wants the $3.5 trillion budget plan to help the IRS target 'wealthy tax cheats',"Sen. Elizabeth Warren said revitalizing the IRS budget would allow it to ""go after wealthy tax cheats."""
2021-08-10 18:17:28,"Eric Adams privately signals he's open to building relationship with Amazon, tech giants if he becomes NYC mayor",Democratic mayoral nominee Eric Adams' openness to fostering stronger ties with Amazon comes as the e-commerce giant looks to expand its footprint in New York.
2021-08-09 20:38:04,Cuomo impeachment committee expects to finish reviewing evidence within 'several weeks',The committee responsible for determining whether to impeach New York Gov. Andrew Cuomo expects to finish reviewing evidence within weeks.
