DATE,TITLE,SUMMARY
2023-01-07 17:20:50,House Speaker Kevin McCarthy Thanks Trump for His Support in Speaker’s Race,Newly elected Speaker of the House Kevin McCarthy (R-CA) thanked former President Donald Trump for his ardent support in the speaker’s race moments after he secured the post in the fifteenth vote.
2023-01-07 13:55:21,House Speaker Kevin McCarthy Promises to 'Never Give Up' on the American People,"House Speaker Kevin McCarthy told Congress that the lead-up to his Speakership election made clear that he ""never"" gives up and would ""never give up"" on the American people during his first address as Speaker."
2023-01-07 14:29:26,Zelensky Tells McCarthy Ukraine Is 'Counting on Your Continued Support and Further U.S. Assistance',"Ukraine's President Volodymyr Zelensky has congratulated Republican politician Kevin McCarthy on becoming Speaker of the House of Representatives, telling him Ukraine is counting on his ""continued support"" and more U.S. aid."
2023-01-07 07:57:24,Dem Rep. Krishnamoorthi: McCarthy Vowing to Investigate FBI 'Not a Promising Indication',"During MSNBC&#8217;s coverage of the House Speaker votes on Friday, Rep. Raja Krishnamoorthi (D-IL) reacted to House Speaker Rep. Kevin McCarthy&#8217;s (R-CA) speech after being elected Speaker by stating that McCarthy &#8220;making it a priority to go after the FBI&#8221;"
2023-01-07 08:11:30,"Jackson Lee: House Dems Didn't Come to 'Investigate, Intimidate,' Deny Benefits like GOP","During CNN&#8217;s coverage of the House Speaker votes on Friday, Rep. Sheila Jackson Lee (D-TX) said that it is unfortunate that House Speaker Rep. Kevin McCarthy (R-CA) &#8220;came to investigate, intimidate, and to deny the American people the benefits of"
2023-01-07 14:00:47,Exclusive—Alfredo Ortiz: Today’s Historic Inflation Discredits Big Government,Today’s historic inflation is the chit that’s been looming due for years of fiscal profligacy and easy money that politicians have said is “cost-free.”
2023-01-07 16:33:02,Trump Campaign: Schools that Push CRT and 'Gender Insanity' Will Lose Federal Funding,"Schools that embrace Critical Race Theory (CRT) and ""gender insanity"" will lose federal funding, President Donald Trump's updated campaign website states, vowing to protect parental rights at the federal level."
2023-01-07 17:47:17,Man Praised For Cleaning After Qur'an Riots Arrested For Taking Part in Them,A man who was praised for cleaning after last year's Easter Qur'an riots by Swedish media has been arrested after being accused of rioting.
2023-01-07 17:08:50,Taliban Brand Harry 'Big Mouth Loser Trying to Get Attention',"The Taliban have branded Prince Harry an attention-seeking ""loser"" after he claimed to have killed 25 of their men while on duty in Afghanistan."
2023-01-07 16:25:56,Protests Erupt in Ireland over Government Housing Migrants in School,Parents protested in Dublin after it was discovered that the Irish government had moved migrants into a local school without telling parents.
2023-01-07 16:39:19,Teacher in Critical Condition After Being Shot by 6-Year-Old Student,"A female teacher in Newport News, Virginia, is in critical condition after being shot Friday afternoon by a six-year-old student."
2023-01-07 17:41:16,"WH Econ. Adviser: Economic Numbers 'Wholly Inconsistent' with Recession Being Near, ‘We Like Where We Are’","On Friday&#8217;s broadcast of the Fox News Channel&#8217;s &#8220;The Story,&#8221; White House Council of Economic Advisers member Jared Bernstein stated that economic numbers &#8220;are wholly inconsistent with a recessionary call in near-time.&#8221; Host Martha MacCallum asked, &#8220;You said back at"
2023-01-07 17:41:15,Summers: Soft Landing Still 'Triumph of Hope over Experience' and We Don't Have Needed Labor Market Slack,"During an interview aired on Friday&#8217;s edition of Bloomberg&#8217;s &#8220;Wall Street Week,&#8221; Harvard Professor, economist, Director of the National Economic Council under President Barack Obama, and Treasury Secretary under President Bill Clinton Larry Summers stated that while the December jobs"
2023-01-07 00:47:19,Joe Biden's DHS Detains Fewer than 0.2% of All Illegal Aliens Living Across U.S.,"President Joe Biden's Department of Homeland Security (DHS) is detaining fewer than 0.2 percent of illegal aliens living across the United States, an agency report reveals."
2023-01-07 15:46:27,Florida Governor Deploys National Guard in Response to Migrant Coastal Surge,"In response to the escalating migrant surge on the Florida coast, Governor Ron DeSantis ordered the deployment of the state's National Guard. The governor ordered the mobilization of soldiers, airmen, equipment, and aircraft to assist federal agencies."
2023-01-07 10:05:14,"'Stay Home, Joe' – UK Conservatives Say Anti-Brexit Biden's Message Not Welcome in Northern Ireland",Brexiteers have called on Joe Biden to abandon his plans to travel to Northern Ireland unless he is willing to drop his anti-Brexit bias.
2023-01-07 09:46:52,Cold Reception: Prince Harry Claims He Had 'Penile Frostbite' During William's Wedding,"In another leak from Prince Harry's memoir, the Duke of Sussex claimed he was suffered from penile frostbite during Prince William's wedding."
2023-01-07 10:20:27,European Journalist Federation Concerned by Ukraine Media Censorship Law,"The European Federation of Journalists (EFJ), Europe's largest journalist association, has expressed concern about a new Ukrainian law that could arbitrarily censor media in the country."
2023-01-07 10:40:31,Actor Simon Pegg Says Sunak's Maths Scheme Is Plan to Create 'Drone Army of Data-Entering Robots',Simon Pegg released a foul-mouthed rant chastising Prime Minister Rishi Sunak's plan to extend the study of mathematics until the age of 18.
2023-01-07 12:24:39,"French Govt Wanted Modernist Notre Dame Rebuild, Macron's Wife Proposed 'Erect Phallus and Golden Balls' Spire","The French government wanted a modernist redesign of Notre-Dame, according to its former culture minister, with President Macron's wife pitching a new spire resembling male genitalia."
2023-01-07 10:58:48,"Labor Sec’y Walsh: Don’t Have a Side on Union-Backed Oil Project, ‘Not That Involved’ in Talks","On Friday’s broadcast of Bloomberg’s “Surveillance,” Labor Secretary Marty Walsh stated that he hasn&#8217;t &#8220;necessarily had a side&#8221; in the Willow oil project in Alaska that is supported by labor unions and opposed by environmental groups and that he&#8217;s not"
